domain,value_source,tag_0,tag_0_attr_0_name,tag_0_attr_0_value,tag_0_attr_1_name,tag_0_attr_1_value,tag_0_attr_2_name,tag_0_attr_2_value,tag_1,tag_1_attr_0_name,tag_1_attr_0_value,tag_1_attr_1_name,tag_1_attr_1_value,tag_1_attr_2_name,tag_1_attr_2_value,tag_2,tag_2_attr_0_name,tag_2_attr_0_value,tag_2_attr_1_name,tag_2_attr_1_value,tag_2_attr_2_name,tag_2_attr_2_value,value,is_target
friliv.dk,text,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,2,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,23,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,2,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,2,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,2,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,2,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,24,00,
friliv.dk,text,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,4,00,
friliv.dk,text,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,4,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,24,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,4,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,4,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,4,00,
friliv.dk,text,a,id,hlnsub,class,parent,href,teltepersoneraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,4,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,25,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltetarpsaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,25,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,70,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltestoretelteaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,70,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,77,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltehaengekoejeraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,77,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,26,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltetilbehoeraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,26,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,60,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,teltelavvuaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,60,00,
friliv.dk,attr,li,id,li,,,,,#text,class,menu,,,,,#text,class,clearfix,,,,,8,00,
friliv.dk,attr,a,id,hlnmainmenu,href,kogegrejaspx,,,#text,id,li,,,,,#text,class,menu,,,,,8,00,
friliv.dk,attr,ul,id,ul,,,,,#text,id,li,,,,,#text,class,menu,,,,,8,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,29,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejbraendereaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,29,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,30,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejservicebestikaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,30,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,31,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejgryderpanderaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,31,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,32,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejtermoaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,32,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,71,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejmaddrikkeaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,71,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,79,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,kogegrejbaaltilbehoeraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,79,00,
friliv.dk,attr,li,id,li,class,lessprioritizedcategory,,,#text,class,menu,,,,,#text,class,clearfix,,,,,9,00,
friliv.dk,attr,a,id,hlnmainmenu,href,tilbehoeraspx,,,#text,id,li,class,lessprioritizedcategory,,,#text,class,menu,,,,,9,00,
friliv.dk,attr,ul,id,ul,,,,,#text,id,li,class,lessprioritizedcategory,,,#text,class,menu,,,,,9,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,35,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerfoerstehjaelpaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,35,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,36,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoermyggenetinsektmidleraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,36,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,37,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerlygteraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,37,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,38,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoervandrestaveaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,38,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,39,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerhygiejneaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,39,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,40,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerknivemultitoolsaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,40,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,42,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerkikkerteraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,42,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,43,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerkompasaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,43,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,44,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerpedometreaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,44,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,74,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerklatreudstyraspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,74,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,75,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoeroutdoorgadgetsaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,75,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,76,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerimpraegneringaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,76,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,80,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoervandbehandlingaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,80,00,
friliv.dk,attr,div,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,#text,id,ul,,,,,45,00,
friliv.dk,attr,a,id,hlnsub,class,parent,href,tilbehoerdiverseaspx,#text,id,pnlouter,class,outertwolevelmenu,,,#text,,,,,,,45,00,
friliv.dk,attr,li,id,li,class,lessprioritizedcategory,,,#text,class,menu,,,,,#text,class,clearfix,,,,,12,00,
friliv.dk,attr,a,id,hlnmainmenu,href,maerkeraspx,,,#text,id,li,class,lessprioritizedcategory,,,#text,class,menu,,,,,12,00,
friliv.dk,text,div,id,divactionlogos,,,,,#text,class,container,,,,,#text,method,post,action,,id,form,500,00,
friliv.dk,text,a,href,handelsbetingelseraspxfragtpriser,title,herserduvoresfragtpriser,class,actionlogosanchor,#text,,,,,,,#text,id,divactionlogos,,,,,500,00,
friliv.dk,text,a,href,handelsbetingelseraspxfragtpriser,title,herserduvoresfragtpriser,class,actionlogosanchor,#text,,,,,,,#text,id,divactionlogos,,,,,500,00,
friliv.dk,text,a,href,handelsbetingelseraspxfragtpriser,title,herserduvoresfragtpriser,class,actionlogosanchor,#text,,,,,,,#text,id,divactionlogos,,,,,500,00,
friliv.dk,text,div,class,divactionlogostext,,,,,#text,href,handelsbetingelseraspxfragtpriser,title,herserduvoresfragtpriser,class,actionlogosanchor,#text,,,,,,,500,00,
friliv.dk,text,span,id,lblshippingpayment,,,,,#text,class,divactionlogostext,,,,,#text,href,handelsbetingelseraspxfragtpriser,title,herserduvoresfragtpriser,class,actionlogosanchor,500,00,
friliv.dk,attr,div,class,divaction,,,,,#text,id,divactionlogos,,,,,#text,class,container,,,,,3,00,
friliv.dk,text,div,class,divaction,,,,,#text,id,divactionlogos,,,,,#text,class,container,,,,,90,00,
friliv.dk,text,a,href,handelsbetingelseraspxfortrydelsesret,title,herkandusedinerettighederhvisduvilreturnerevaren,class,actionlogosanchor,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,90,00,
friliv.dk,text,a,href,handelsbetingelseraspxfortrydelsesret,title,herkandusedinerettighederhvisduvilreturnerevaren,class,actionlogosanchor,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,90,00,
friliv.dk,text,a,href,handelsbetingelseraspxfortrydelsesret,title,herkandusedinerettighederhvisduvilreturnerevaren,class,actionlogosanchor,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,90,00,
friliv.dk,attr,img,src,stylesgraphicsiconsfrontpagereturretsmallgif,alt,dagesreturret,,,#text,class,divactionlogosimage,,,,,#text,href,handelsbetingelseraspxfortrydelsesret,title,herkandusedinerettighederhvisduvilreturnerevaren,class,actionlogosanchor,90,00,
friliv.dk,text,div,class,divactionlogostext,,,,,#text,href,handelsbetingelseraspxfortrydelsesret,title,herkandusedinerettighederhvisduvilreturnerevaren,class,actionlogosanchor,#text,class,divaction,,,,,90,00,
friliv.dk,attr,div,class,divaction,,,,,#text,id,divactionlogos,,,,,#text,class,container,,,,,4,00,
friliv.dk,attr,div,class,divaction,,,,,#text,id,divactionlogos,,,,,#text,class,container,,,,,5,00,
friliv.dk,text,div,class,divaction,,,,,#text,id,divactionlogos,,,,,#text,class,container,,,,,5,00,
friliv.dk,text,a,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,5,00,
friliv.dk,text,a,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,5,00,
friliv.dk,attr,a,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,5,00,
friliv.dk,text,a,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,#text,id,divactionlogos,,,,,5,00,
friliv.dk,attr,div,class,divactionlogosimagestar,,,,,#text,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,5,00,
friliv.dk,attr,img,src,stylesgraphicsiconsfrontpagestjernegif,alt,stjernerptrustpilot,,,#text,class,divactionlogosimagestar,,,,,#text,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,5,00,
friliv.dk,text,div,class,divactionlogostext,,,,,#text,target,blank,href,httpsdktrustpilotcomreviewfrilivdk,title,viharstjernerhostrustpilot,#text,class,divaction,,,,,5,00,
friliv.dk,text,div,id,divbaseouter,,,,,#text,class,container,,,,,#text,method,post,action,,id,form,12,00,
friliv.dk,text,div,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,#text,class,container,,,,,12,00,
friliv.dk,text,div,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,#text,class,container,,,,,12,00,
friliv.dk,text,div,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,#text,class,container,,,,,12,00,
friliv.dk,text,span,id,cachetimeproductsforjquery,class,displaynone,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,12,00,
friliv.dk,text,span,id,cachetimeproductsforjquery,class,displaynone,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,12,00,
friliv.dk,attr,meta,itemprop,position,content,,,,a,itemprop,itemlistelement,itemscope,,itemtype,httpschemaorglistitem,li,class,olbreadcrumb,itemscope,,itemtype,httpschemaorgbreadcrumblist,1,00,
friliv.dk,attr,meta,itemprop,position,content,,,,a,itemprop,itemlistelement,itemscope,,itemtype,httpschemaorglistitem,li,class,olbreadcrumb,itemscope,,itemtype,httpschemaorgbreadcrumblist,2,00,
friliv.dk,attr,meta,itemprop,position,content,,,,a,itemprop,itemlistelement,itemscope,,itemtype,httpschemaorglistitem,li,class,olbreadcrumb,itemscope,,itemtype,httpschemaorgbreadcrumblist,3,00,
friliv.dk,attr,meta,itemprop,position,content,,,,span,itemprop,itemlistelement,itemscope,,itemtype,httpschemaorglistitem,li,class,olbreadcrumb,itemscope,,itemtype,httpschemaorgbreadcrumblist,4,00,
friliv.dk,text,div,class,sevencolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,21,00,
friliv.dk,text,div,class,divoutermainimage,,,,,#text,class,sevencolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,21,00,
friliv.dk,text,div,id,savepercentage,,,,,#text,class,divoutermainimage,,,,,#text,class,sevencolumns,,,,,21,00,
friliv.dk,text,span,class,savepercentagespan,,,,,#text,id,savepercentage,,,,,#text,class,divoutermainimage,,,,,21,00,
friliv.dk,attr,ul,id,thumblist,class,thumblistdisplaynone,,,#text,class,divimagewrapper,,,,,#text,class,sevencolumns,,,,,28,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,23.699,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,23.699,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,23.699,00,
friliv.dk,attr,ul,id,thumblist,class,thumblistdisplaynone,,,#text,class,divimagewrapper,,,,,#text,class,sevencolumns,,,,,147,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,22.909,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,22.909,00,
friliv.dk,attr,img,id,img,title,jetboilzipjpg,onclick,javascriptflipmainimagehttpsimagesfrilivdkxlargejetboilzipjpgimgmain,#text,class,smallimages,,,,,#text,id,thumblist,class,thumblistdisplaynone,,,22.909,00,
friliv.dk,text,div,class,ninecolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,0,80,
friliv.dk,text,div,class,fivecolumns,,,,,#text,class,ninecolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,0,80,
friliv.dk,attr,a,id,hlnbrand,title,jetboiljetboil,href,maerkerjetboilaspx,#text,class,threecolumnsbrand,itemscope,itemscope,itemprop,brand,#text,class,ninecolumns,,,,,55,00,
friliv.dk,text,div,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,949,00,
friliv.dk,text,div,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,949,00,
friliv.dk,text,div,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,949,00,
friliv.dk,text,div,id,pnlproductprice,class,divproductprice,style,heightpx,#text,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,949,00,
friliv.dk,text,div,id,pnlproductprice,class,divproductprice,style,heightpx,#text,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,949,00,
friliv.dk,attr,div,id,pnlproductprice,class,divproductprice,style,heightpx,#text,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,140,00,
friliv.dk,text,div,id,pnlproductprice,class,divproductprice,style,heightpx,#text,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,#text,class,ninecolumns,,,,,949,00,
friliv.dk,text,span,id,lblpricecontent,,,,,#text,id,pnlproductprice,class,divproductprice,style,heightpx,#text,itemprop,offers,itemscope,itemscope,itemtype,httpschemaorgoffer,949,00,
friliv.dk,text,div,class,divonsalenormal,,,,,div,,,,,,,div,id,lblpricecontent,,,,,949,00,
friliv.dk,text,span,class,spnnormalprice,,,,,#text,class,divonsalenormal,,,,,div,,,,,,,949,00,
friliv.dk,text,div,class,listpriceinnerpricedivproductmarking,,,,,div,,,,,,,div,id,lblpricecontent,,,,,749.00,1
friliv.dk,text,span,itemprop,price,content,,,,#text,class,listpriceinnerpricedivproductmarking,,,,,div,,,,,,,749.00,1
friliv.dk,attr,span,itemprop,price,content,,,,#text,class,listpriceinnerpricedivproductmarking,,,,,div,,,,,,,749.00,1
friliv.dk,text,span,itemprop,price,content,,,,#text,class,listpriceinnerpricedivproductmarking,,,,,div,,,,,,,749.00,1
friliv.dk,attr,div,class,viabillpricetag,data-view,list,data-price,,div,,,,,,,div,id,lblpricecontent,,,,,749.00,1
friliv.dk,text,div,class,divonsaletooltip,,,,,div,id,lblpricecontent,,,,,#text,id,pnlproductprice,class,divproductprice,style,heightpx,949,00,
friliv.dk,text,a,class,tooltip,,,,,a,class,divonsaletooltip,,,,,div,id,lblpricecontent,,,,,949,00,
friliv.dk,text,span,class,classic,,,,,label,class,tooltip,,,,,a,class,divonsaletooltip,,,,,949,00,
friliv.dk,text,div,class,tooltipright,,,,,div,class,classic,,,,,label,class,tooltip,,,,,949,00,
friliv.dk,text,div,class,tooltipright,,,,,div,class,classic,,,,,label,class,tooltip,,,,,200,00,
friliv.dk,text,div,class,tooltipright,,,,,div,class,classic,,,,,label,class,tooltip,,,,,0,00,
friliv.dk,text,div,class,toolboldtooltipright,,,,,div,class,classic,,,,,label,class,tooltip,,,,,749.00,1
friliv.dk,attr,div,id,outer,class,sizepicker,onclick,javascriptsetsizeonesizethis,#text,class,sizes,,,,,#text,class,left,,,,,0,00,
friliv.dk,attr,div,id,outer,class,sizepicker,onclick,javascriptsetsizeonesizethis,#text,class,sizes,,,,,#text,class,left,,,,,0,00,
friliv.dk,attr,span,id,lbl,,,,,#text,class,spinner,,,,,#text,class,spmiddle,,,,,0,00,
friliv.dk,attr,a,class,tooltip,,,,,#text,class,tdcolorpicker,,,,,#text,,,,,,,2,00,
friliv.dk,attr,div,id,pnlcolor,class,pnl,onclick,javascriptsetcolorsortthisflipimagerowimgmainxlarge,#text,class,tooltip,,,,,#text,class,tdcolorpicker,,,,,147,00,
friliv.dk,attr,div,id,pnlcolor,class,pnl,onclick,javascriptsetcolorsortthisflipimagerowimgmainxlarge,#text,class,tooltip,,,,,#text,class,tdcolorpicker,,,,,147,00,
friliv.dk,attr,span,id,lblt,class,classic,,,#text,class,tooltip,,,,,#text,class,tdcolorpicker,,,,,147,00,
friliv.dk,attr,span,id,lblt,class,classic,,,#text,class,tooltip,,,,,#text,class,tdcolorpicker,,,,,2,00,
friliv.dk,attr,div,class,q,,,,,#text,id,asklinks,,,,,#text,class,right,,,,,2,00,
friliv.dk,text,div,class,divproductdescription,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,#text,id,divbaseouter,,,,,0,80,
friliv.dk,text,div,class,inner,,,,,#text,class,divproductdescription,,,,,#text,id,divbaseouterproduct,itemscope,itemscope,itemtype,httpschemaorgproduct,0,80,
friliv.dk,text,div,id,producttext,,,,,#text,class,inner,,,,,#text,class,divproductdescription,,,,,0,80,
friliv.dk,text,div,class,divsplitdescription,,,,,#text,id,producttext,,,,,#text,class,inner,,,,,0,80,
friliv.dk,attr,span,id,lbldescription,itemprop,description,,,#text,class,divsplitdescription,,,,,#text,id,producttext,,,,,1,00,
friliv.dk,text,span,id,lbldescription,itemprop,description,,,#text,class,divsplitdescription,,,,,#text,id,producttext,,,,,0,80,
friliv.dk,text,span,id,lbldescription,itemprop,description,,,#text,class,divsplitdescription,,,,,#text,id,producttext,,,,,0,80,
friliv.dk,text,div,id,producttechs,,,,,#text,class,inner,,,,,#text,class,divproductdescription,,,,,345,00,
friliv.dk,text,div,class,threecolumns,,,,,#text,id,producttechs,,,,,#text,class,inner,,,,,345,00,
friliv.dk,attr,span,id,lblunitname,,,,,#text,class,divunitname,,,,,#text,class,threecolumns,,,,,49.079,00,
friliv.dk,text,div,class,divunitvalue,,,,,#text,class,threecolumns,,,,,#text,id,producttechs,,,,,345,00,
friliv.dk,attr,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,49.079,00,
friliv.dk,text,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,345,00,
friliv.dk,attr,span,id,lblunitname,,,,,#text,class,divunitname,,,,,#text,class,threecolumns,,,,,49.080,00,
friliv.dk,text,div,class,divunitvalue,,,,,#text,class,threecolumns,,,,,#text,id,producttechs,,,,,0,80,
friliv.dk,attr,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,49.080,00,
friliv.dk,text,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,0,80,
friliv.dk,attr,span,id,lblunitname,,,,,#text,class,divunitname,,,,,#text,class,threecolumns,,,,,84.862,00,
friliv.dk,text,div,class,divunitvalue,,,,,#text,class,threecolumns,,,,,#text,id,producttechs,,,,,16,50,
friliv.dk,attr,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,84.862,00,
friliv.dk,text,span,id,lblunitvalue,,,,,#text,class,divunitvalue,,,,,#text,class,threecolumns,,,,,16,50,
friliv.dk,text,div,class,threecolumns,,,,,#text,id,producttechs,,,,,#text,class,inner,,,,,10,40,
